customer_id,country,gender,age,tenure
15589563,Spain,Male,31,2
15693162,France,Female,29,5
15750099,France,Female,36,6
15795540,France,Female,36,2
15794941,Germany,Female,41,1
15611848,Germany,Male,32,3
15581237,Spain,Male,33,1
15738150,France,Male,45,5
15678571,France,Male,21,4
15736124,India,Male,25,1
15623202,Germany,Female,39,10
15804201,Germany,Male,42,4
15596863,India,Female,38,3
15696277,France,Female,34,9
15748608,India,Male,42,5
15723864,Spain,Male,47,1
15802390,France,Female,34,2
15774336,Germany,Male,44,9
15648766,Spain,Male,35,3
15659094,Germany,Female,34,8
15606397,Germany,Male,44,1
15642619,Spain,Male,46,2
15666032,Spain,Male,28,1
15595842,Germany,Male,45,2
15753837,Spain,Male,38,4
15783882,Spain,Female,41,5
15799790,India,Male,35,9
15628155,France,Female,35,7
15703778,France,Male,33,8
15722322,Spain,Female,78,2
15639278,Germany,Female,36,6
15568487,France,Male,38,7
15682084,France,Male,31,9
15642821,Spain,Male,48,8
15601387,France,Male,35,10
15642515,France,Female,42,1
15710421,India,Female,36,8
15726774,India,Male,35,3
15649078,Germany,Female,27,8
15641877,France,Male,47,9
15796496,France,Female,38,8
15815690,Spain,Female,40,3
15631739,Spain,Male,24,10
15625584,France,Male,32,2
15802466,France,Female,53,7
15697028,Spain,Male,34,0
15575759,Spain,Male,38,3
15567442,France,Male,75,3
15746805,France,Male,38,9
15636330,Germany,Female,38,1
15714970,Germany,Male,32,0
15653784,France,Male,37,2
15693543,France,Female,33,8
15773283,France,Male,65,6
15742534,India,Female,28,2
15569878,India,Male,37,3
15729454,France,Male,33,8
15578375,France,Male,39,6
15785559,France,Male,43,1
15649414,India,Female,61,6
15701605,France,Male,37,1
15686696,France,Female,37,6
15625586,France,Male,35,4
15654975,France,Female,53,0
15782993,France,Male,51,10
15774382,Germany,Male,49,4
15689602,France,Male,38,2
15756155,France,Male,32,4
15812647,France,Male,34,8
15736043,India,Male,34,6
15696744,France,Female,31,3
15602572,France,Male,33,9
15674765,India,Male,38,4
15678725,France,Female,29,8
15694444,Germany,Female,32,8
15795878,Spain,Male,45,3
15735346,Germany,Female,41,10
15687094,Germany,Female,38,9
15790067,Spain,Male,39,3
15605742,France,Male,43,0
15566740,Spain,Male,51,3
15664897,India,Female,35,2
15585777,France,Male,38,3
15650864,France,Male,42,6
15806709,Germany,Male,33,6
15633818,France,Male,32,9
15713845,France,Male,38,7
15639662,India,Male,38,2
15567013,Spain,Male,33,3
15777784,France,Female,44,6
15800251,Germany,Female,26,10
15651315,France,Male,41,3
15651450,India,Male,31,3
15784218,Spain,Male,38,0
15572398,Spain,Female,39,6
15707962,France,Male,40,6
15705663,Germany,Female,38,5
15645355,Germany,Male,34,3
15729557,Germany,Male,36,5
15631436,France,Male,35,4
15583073,Spain,Male,38,2
15614361,Spain,Male,42,9
15724684,Spain,Male,46,5
15700083,Spain,Male,38,2
15636541,Germany,Male,35,5
15796015,Germany,Male,42,3
15787222,Germany,Male,28,1
15594270,France,Male,38,7
15701524,France,Male,36,0
15645847,Germany,Male,35,2
15708867,Spain,Female,38,3
15613140,France,Male,38,6
15628893,France,Male,29,8
15764073,Spain,Male,36,9
15782879,France,Male,40,2
15635964,Germany,Male,65,4
15726087,France,Male,62,5
15726313,Spain,Female,50,5
15578073,Spain,Male,22,8
15786249,Spain,Male,30,2
15812850,Spain,Male,67,5
15596972,France,Male,38,3
15620579,Spain,Female,31,8
15768270,Spain,Female,31,9
15656597,Germany,Male,38,2
15699446,Germany,Female,25,2
15615004,France,Female,37,1
15704771,France,Male,35,6
15588372,India,Female,37,9
15681439,Germany,Male,25,10
15607509,France,Male,38,5
15670343,Spain,Male,19,6
15597968,Spain,Male,50,7
15658432,France,Male,40,6
15616431,France,Male,33,4
15796957,Spain,Male,35,9
15815552,France,Female,42,6
15631871,Germany,Female,57,7
15635870,Germany,Male,50,5
15596713,France,Male,38,7
15684211,Spain,Female,44,9
15760521,France,Female,50,1
15608408,Spain,Male,39,1
15804721,France,Male,49,0
15730272,France,Male,58,5
15741988,Germany,Female,52,8
15771728,Germany,Male,41,7
15605113,France,Female,27,1
15661945,Spain,Female,40,4
15783816,France,Female,28,5
15721207,Germany,Male,42,6
15764072,France,Female,31,1
15689412,France,Male,32,7
15798385,Spain,Female,46,3
15775339,France,Female,29,8
15585256,Spain,Male,26,2
15797329,France,Male,43,4
15780220,France,Male,38,10
15648951,Spain,Male,38,7
15752409,France,Male,31,6
15807524,France,Female,44,4
15766649,France,Male,38,10
15696812,Spain,Male,38,6
15581295,Spain,Female,45,1
15663234,France,Female,60,7
15741417,Spain,Female,38,7
15695174,France,Male,29,4
15665168,Germany,Female,44,3
15601503,Spain,Male,28,4
15706131,Spain,Female,37,9
15782758,France,Male,40,5
15591091,France,Male,44,5
15715877,France,Male,28,2
15756918,France,Female,38,2
15746662,India,Female,27,1
15626679,France,Male,33,3
15793343,India,Female,38,8
15576774,France,Male,38,7
15801316,France,Male,61,8
15800514,Germany,Male,24,2
15662232,Germany,Male,42,2
15737778,Spain,Female,41,4
15782096,Spain,Female,36,6
15783522,Spain,Female,37,8
15785373,Spain,Female,42,5
15756272,Germany,Female,35,9
15615245,France,Male,19,5
15600174,France,Male,38,7
15752956,Spain,Male,29,6
15644882,India,Female,36,10
15766272,Germany,Female,61,0
15800620,France,Male,29,9
15569764,Germany,Female,41,2
15747458,Spain,Female,43,3
15573171,Spain,Male,63,1
15736769,France,Female,27,9
15763381,France,Male,30,0
15814430,Spain,Male,38,9
15638607,France,Female,52,2
15737133,Spain,Male,68,4
15613945,France,Female,26,5
15659937,France,Female,40,7
15765287,France,Female,38,2
15661723,Spain,Male,38,4
15766064,France,Male,33,9
15649616,Spain,Male,60,7
15719017,India,Female,34,8
15720919,France,Male,42,7
15706706,India,Male,33,7
15709653,France,Male,32,8
15805104,France,Male,73,6
15622442,France,Male,29,5
15572801,Spain,Male,34,5
15767598,Spain,Male,28,8
15757897,France,Female,26,3
15568104,France,Female,26,6
15763414,Germany,Male,32,9
15732265,France,Male,38,9
15621974,Germany,Female,33,4
15803947,Germany,Female,30,6
15720706,India,Female,39,2
15759290,India,Male,29,9
15651664,France,Female,61,1
15795132,France,Female,25,3
15811565,Spain,Female,47,3
15713774,Spain,Female,46,6
15691840,Germany,Female,38,6
15682021,Germany,Male,23,6
15612931,Spain,Female,50,4
15676707,Spain,Female,39,4
15601383,Spain,Male,44,5
15662662,France,Female,30,6
15752694,India,Female,32,4
15590683,France,Female,31,6
15773591,France,Male,38,7
15723620,France,Male,41,7
15671779,France,Male,39,5
15672966,Spain,Female,64,9
15624667,France,Male,35,6
15812888,France,Male,41,3
15724154,Germany,Male,49,4
15749540,France,Male,36,7
15621063,India,Female,42,8
15661626,Germany,Female,38,6
15698703,Germany,Male,40,5
15801431,Spain,Female,48,9
15649451,India,Male,25,9
15626156,France,Female,60,3
15606158,France,Female,39,9
15589496,India,Male,34,5
15730345,France,Male,35,2
15572038,India,Male,35,9
15643439,France,Male,47,10
15604158,India,Female,39,10
15657396,France,Male,31,9
15709478,India,Male,37,1
15628824,France,Female,37,5
15814519,France,Female,37,7
15636520,France,Male,27,1
15794414,Spain,Male,46,6
15643671,India,Male,49,5
15700650,France,Male,34,3
15680224,India,Female,26,6
15784286,Spain,Male,40,5
15693996,India,Female,33,1
15764343,Spain,Female,46,8
15704168,Germany,Male,38,8
15680197,France,Male,38,10
15633729,France,Male,43,10
15577683,France,Female,29,4
15800746,France,Male,45,7
15788686,Spain,Male,40,8
15742798,France,Female,22,7
15596647,France,Male,54,8
15756070,Spain,Female,44,4
15775116,France,Male,31,3
15575428,Germany,Female,35,2
15654074,France,Male,38,8
15695872,France,Female,30,1
15568885,Germany,Female,34,8
15725036,France,Male,42,9
15632665,France,Male,61,2
15571476,Spain,Male,38,0
15776850,Spain,Female,38,1
15623649,Spain,Male,32,3
15751131,Spain,Male,41,7
15688128,India,Male,34,8
15678412,India,Female,45,8
15770291,India,Female,29,8
15583392,Germany,Male,37,9
15690731,France,Male,40,6
15697948,Spain,Female,36,3
15608328,Spain,Female,41,6
15766378,Germany,Female,45,9
15600813,France,Male,50,9
15706217,Germany,Male,28,7
15601417,France,Male,32,3
15610972,Germany,Female,44,4
15674620,India,Female,37,8
15785350,Spain,Male,23,7
15749119,France,Female,31,3
15756535,Germany,Male,39,5
15700965,India,Female,32,6
15791851,France,Female,34,0
15717156,France,Male,30,3
15740846,France,Male,40,5
15573284,France,Female,45,2
15729083,France,Male,38,2
15611612,France,Female,29,0
15694381,France,Male,51,8
15651737,India,Male,44,1
15663168,France,Male,35,8
15643426,Spain,Female,38,8
15618245,Germany,Male,31,1
15717527,France,Male,49,9
15793478,Germany,Female,39,8
15642248,Spain,Male,38,8
15640377,India,Female,36,0
15723950,Spain,Male,40,2
15590327,India,Female,42,10
15706199,Germany,Male,36,6
15671514,Spain,Male,33,8
15727041,France,Male,38,7
15738063,France,Male,29,2
15711733,France,Male,38,4
15652320,France,Male,40,5
15634180,Germany,Male,26,4
15694566,France,Female,42,10
15726103,Germany,Female,55,1
15646351,Spain,Male,27,7
15730044,Germany,Female,42,6
15795186,France,Male,38,5
15784890,Spain,Female,32,8
15694125,France,Male,38,5
15565891,France,Male,39,8
15674254,Spain,Female,45,4
15775206,France,Male,37,10
15797627,Spain,Male,54,0
15649853,France,Female,45,3
15610379,France,Male,30,9
15659800,Spain,Female,50,1
15716236,France,Male,35,10
15672053,Spain,Male,38,2
15663933,Germany,Female,35,5
15814236,Spain,Female,38,1
15583597,Spain,Male,47,1
15607395,France,Female,33,9
15694556,France,Male,60,2
15744109,France,Male,32,4
15800688,Spain,Female,42,7
15810878,India,Female,38,6
15587835,France,Male,41,3
15763515,France,Male,30,5
15725882,Germany,Female,40,1
15788022,Germany,Female,41,4
15663917,France,Male,43,1
15656865,Germany,Male,69,9
15667971,India,Female,34,6
15800366,France,Male,29,5
15717231,India,Male,37,4
15643188,Germany,Female,47,7
15671351,Spain,Male,35,2
15573628,Germany,Male,51,7
15698953,India,Male,38,1
15753888,Spain,Female,62,8
15737961,Germany,Female,29,0
15801701,Spain,Male,35,9
15684419,Spain,Female,37,8
15794266,India,Male,38,9
15810711,Germany,Male,37,4
15771270,France,Female,27,8
15607786,France,Male,26,6
15624519,Germany,Female,38,9
15799910,France,Male,32,2
15602479,Spain,Male,37,5
15617419,Germany,Female,29,10
15657603,France,Female,35,6
15570379,Spain,Male,51,3
15772996,Germany,Male,40,0
15729574,Spain,Male,71,4
15737267,France,Female,38,1
15799128,Spain,Female,38,9
15813327,France,Male,38,4
15711921,India,Male,29,5
15654300,Germany,Male,33,9
15569945,Spain,Male,29,1
15569666,France,Male,45,4
15681887,Germany,Male,33,0
15608873,France,Male,51,2
15762091,Germany,Female,22,6
15722053,Spain,Male,33,3
15782100,Spain,Male,22,3
15765300,Germany,Male,40,5
15743570,France,Female,34,5
15608541,France,Male,46,1
15750671,Spain,Male,31,6
15813659,France,Female,56,7
15757867,India,Female,30,10
15652914,Spain,Male,38,7
15723818,India,Female,37,4
15713819,France,Male,38,3
15656484,France,Male,40,4
15778515,France,Male,40,3
15803840,France,Female,32,9
15735339,India,Male,39,4
15600392,France,Female,53,8
15625740,Germany,Male,62,3
15663817,France,Male,46,5
15734461,Germany,Male,31,2
15780142,France,Male,43,2
15709920,India,Female,33,2
15684248,Spain,Male,21,7
15643158,France,Female,40,9
15693902,France,Male,19,2
15578307,France,Female,33,6
15585379,France,Male,39,2
15758510,India,Male,26,6
15692918,India,Male,36,10
15705301,France,Male,41,6
15718231,India,Male,28,0
15567991,Spain,Male,31,0
15772650,France,Male,55,9
15574795,France,Male,38,2
15706036,Germany,Male,38,10
15723856,France,Female,29,3
15812920,Germany,Male,40,5
15691287,Germany,Female,33,0
15804797,France,Female,54,3
15708650,France,Female,38,2
15712777,India,Male,38,4
15786469,France,Female,34,1
15669219,Germany,Male,35,3
15641004,Spain,Female,38,10
15648067,France,Male,39,1
15704014,Germany,Male,38,7
15645136,Spain,Male,30,1
15709604,France,Male,23,2
15713637,India,Male,34,2
15793901,India,Female,27,2
15569759,France,Female,27,4
15712930,France,Male,42,1
15586504,France,Male,40,9
15677317,France,Male,38,4
15664270,Germany,Male,45,6
15731519,France,Female,38,5
15745623,France,Male,38,4
15813862,Spain,Male,66,7
15641934,Spain,Female,46,9
15713043,France,Female,33,6
15700749,France,Female,39,6
15697567,France,Male,33,4
15715414,France,Female,38,6
15639530,Spain,Male,42,2
15726058,Germany,Male,27,7
15725665,France,Male,47,10
15698872,Spain,Female,39,2
15812184,France,Female,31,1
15742609,Germany,Male,28,2
15815043,Spain,Male,49,8
15640648,France,Male,36,6
15627203,Spain,Male,54,10
15786196,France,Female,44,3
15612095,France,Male,38,9
15674368,India,Female,39,1
15783477,Germany,Male,39,8
15757559,France,Female,38,7
15591036,Germany,Female,43,3
15761241,Germany,Female,36,8
15695078,France,Male,32,3
15645744,India,Female,30,5
15566988,Germany,Female,38,7
15749300,France,Female,47,2
15594340,India,Male,41,4
15607065,France,Male,34,9
15778089,India,Male,37,2
15773723,Spain,Female,22,9
15697035,Spain,Female,31,8
15679668,Spain,Male,38,7
15709861,Germany,Male,30,4
15791958,France,Female,41,6
15791030,France,Female,33,0
15695339,Germany,Male,53,0
15658813,France,Female,55,7
15715709,Germany,Male,43,4
15722533,France,Female,40,3
15683118,France,Male,32,9
15672798,France,Female,38,7
15680112,Germany,Male,35,7
15714575,Germany,Female,44,8
15806808,Germany,Female,38,8
15590637,France,Male,41,7
15657535,Spain,Male,29,10
15696141,Spain,Female,31,7
15811947,France,Male,33,0
15649024,France,Female,38,9
15594928,Germany,Female,38,4
15765532,Germany,Male,76,6
15741719,France,Female,40,3
15665629,India,Female,33,7
15728917,France,Male,48,6
15762993,Spain,Male,32,5
15571193,Germany,Male,42,0
15653521,Germany,Female,40,7
15802220,Spain,Male,35,6
15644132,France,Female,38,9
15600832,France,Male,43,9
15797919,Spain,Male,37,2
15603743,France,Male,28,1
15579714,France,Female,29,7
15634295,France,Male,38,1
15786680,India,Male,37,5
15623499,Germany,Male,49,9
15691823,France,Male,37,5
15809279,France,Male,45,8
15758039,France,Male,44,6
15807163,France,Female,38,10
15631639,France,Female,38,6
15713770,Spain,Male,41,3
15698167,France,Female,24,0
15781710,Spain,Female,31,7
15801296,Germany,Female,37,7
15704378,Germany,Male,37,9
15767891,Germany,Female,28,6
15640667,France,Female,41,4
15702145,Spain,Male,33,7
15679738,Spain,Female,35,8
15636634,Germany,Female,25,7
15809227,France,Male,35,2
15601811,France,Male,53,10
15625494,France,Female,32,9
15723737,France,Male,27,3
15682955,France,Female,32,2
15758856,France,Male,45,7
15746065,Germany,Male,35,10
15783865,India,Male,59,5
15745455,Germany,Male,38,4
15583033,France,Female,20,4
15644212,Spain,Male,28,0
15735688,France,Female,31,6
15658577,India,Male,37,10
15606887,India,Female,30,5
15783026,France,Female,38,2
15579892,India,Male,19,7
15802088,Spain,Female,22,10
15589323,France,Female,24,9
15636395,France,Male,31,5
15712772,India,Male,28,3
15700937,Spain,Male,24,5
15766659,Spain,Male,33,5
15814033,India,Male,38,1
15783007,Germany,Female,45,1
15654183,France,Female,26,3
15609899,Spain,Male,37,4
15747323,Spain,Male,48,9
15582591,Spain,Male,59,4
15738835,Germany,Male,38,7
15782404,France,Female,34,2
15697480,France,Male,30,7
15697045,Spain,Female,35,9
15781234,France,Female,35,2
15579891,France,Male,52,4
15805690,Spain,Male,35,7
15612139,France,Male,33,0
15568834,Spain,Male,27,6
15709917,France,Female,46,3
15718843,Spain,Male,41,1
15799494,Germany,Male,44,3
15673439,Spain,Female,50,5
15669011,France,Female,44,9
15581388,Spain,Male,33,8
15743153,Germany,Female,40,2
15579787,France,Male,38,4
15759966,Spain,Male,36,5
15601045,Spain,Male,37,8
15764021,France,Male,34,1
15687218,France,Female,27,4
15626452,Spain,Male,32,5
15700964,Germany,Female,27,7
15768887,Spain,Male,26,5
15735358,Spain,Male,46,4
15749472,France,Male,45,8
15685872,India,Female,29,1
15760851,France,Male,31,6
15734588,France,Male,46,0
15784594,Germany,Female,37,1
15606435,Germany,Male,69,2
15790247,Spain,Male,38,9
15676433,France,Female,36,6
15625905,Spain,Male,41,0
15626414,France,Male,44,6
15623220,Spain,Female,45,4
15752857,Germany,Male,52,1
15677908,Spain,Male,42,4
15773013,France,Female,47,0
15623972,Germany,Female,23,9
15738627,France,Male,25,6
15643392,France,Male,31,4
15684868,Germany,Male,56,9
15627854,India,Male,44,3
15669253,Spain,Male,39,7
15758023,Germany,Male,47,5
15574558,Spain,Male,32,8
15635256,France,Male,31,7
15680399,India,Male,23,2
15674720,Germany,Female,37,7
15580249,India,Male,45,0
15675431,France,Female,34,6
15698285,India,Female,41,4
15810775,India,Male,52,2
15678173,Spain,Male,35,4
15665222,Spain,Male,52,8
15803908,France,Male,45,9
15586039,Germany,Female,36,5
15802570,France,Female,45,5
15781451,France,Male,42,3
15721019,France,Female,24,3
15738588,India,Male,37,2
15730657,France,Female,41,4
15739292,India,Male,31,9
15725945,Spain,Female,42,2
15813159,France,Male,52,8
15636820,Germany,Male,40,8
15603880,Germany,Male,38,1
15619494,Germany,Female,38,9
15596992,Germany,Male,45,7
15735025,Spain,Male,37,3
15730759,France,Female,38,9
15752912,France,Female,30,7
15711316,France,Male,27,2
15738785,France,Male,26,7
15777896,Germany,Female,33,2
15628963,Germany,Male,43,3
15742126,Germany,Male,38,7
15575623,France,Female,38,10
15741652,Spain,Male,37,8
15738884,Germany,Male,41,4
15615050,Germany,Male,47,9
15803005,Germany,Female,57,5
15743498,Germany,Male,52,9
15720463,France,Male,30,2
15588695,India,Male,32,6
15665802,Spain,Female,36,6
15571144,India,Male,28,10
15750731,Germany,Male,50,9
15605134,France,Female,34,0
15626044,Germany,Male,28,3
15737910,Germany,Male,35,5
15761076,India,Male,41,3
15710105,Germany,Female,26,3
15577402,France,Male,31,9
15803337,France,Male,23,9
15654372,Germany,Male,34,1
15585867,Spain,Male,36,2
15662488,France,Male,38,5
15604813,France,Male,40,7
15611644,France,Male,73,0
15674928,Spain,Male,37,2
15656100,France,Female,49,5
15764293,France,Male,33,1
15636423,France,Male,40,7
15607629,France,Male,48,8
15577313,France,Male,44,3
15714493,Spain,Female,33,6
15643359,Spain,Male,32,7
15687913,Germany,Male,34,7
15790935,France,Female,38,5
15708693,France,Male,38,2
15672016,France,Male,35,1
15727605,Germany,Male,43,4
15651144,Germany,Female,35,2
15749401,France,Male,60,9
15691874,France,Female,34,9
15620735,India,Female,33,4
15769781,Spain,Female,38,8
15624611,Spain,Male,37,8
15773071,Spain,Female,33,6
15720371,France,Female,51,3
15717984,France,Male,47,9
15806407,France,Male,37,4
15785042,France,Female,31,8
15809302,France,Male,24,1
15677550,France,Female,38,1
15654096,Germany,Female,38,10
15617320,Spain,Female,46,3
15653065,Spain,Male,22,7
15649112,Spain,Female,33,3
15690526,Germany,Male,31,2
15806945,France,Female,30,9
15670066,Spain,Male,34,6
15625761,Germany,Male,41,8
15761525,Spain,Female,31,10
15735080,France,Female,64,2
15619537,France,Male,31,5
15598162,Germany,Female,39,3
15694300,France,Male,26,4
15637235,Spain,Male,33,8
15612444,India,Male,29,3
15626457,France,Male,31,0
15627995,Germany,Female,26,5
15706128,France,Female,21,1
15666430,France,Male,38,8
15627385,France,Male,34,5
15581323,Germany,Female,28,7
15608109,Germany,Male,58,7
15801942,Spain,Female,41,8
15567431,France,Male,64,2
15810167,Spain,Male,38,7
15644501,France,Female,26,10
15785290,France,Male,29,9
15611157,India,Male,32,2
15673837,Spain,Male,61,3
15656822,Germany,Male,43,5
15580560,France,Female,73,1
15760641,Germany,Male,26,1
15587584,Spain,Male,31,4
15604146,Germany,Female,38,8
15813974,Germany,Male,37,3
15746986,Germany,Female,40,4
15759741,Germany,Female,34,4
15734892,Spain,Male,37,4
15797194,France,Male,39,10
15723786,France,Female,37,9
15642726,France,Male,53,3
15664339,Spain,Male,48,4
15754526,Germany,Male,36,6
15703037,France,Male,37,5
15751412,France,Male,36,3
15609558,Germany,Female,47,5
15572408,Germany,Male,39,3
15613923,Spain,Female,43,4
15747000,India,Male,27,3
15731781,France,Male,43,7
15727198,Germany,Female,28,2
15794273,France,Female,56,0
15804950,France,Female,38,7
15576304,France,Male,29,5
15645200,India,Female,54,2
15779627,Germany,Male,38,0
15750755,Spain,Female,33,8
15569654,Germany,Female,31,3
15753079,France,Male,41,5
15684995,Spain,Male,49,8
15790763,Spain,Female,49,2
15766458,France,Male,33,1
15616221,India,Female,29,4
15776124,Spain,Male,51,7
15665811,France,Male,33,9
15729804,France,Male,34,10
15714062,France,Female,38,9
15592197,Spain,Male,30,3
15793116,Germany,Female,40,7
15638231,Spain,Female,62,2
15697678,Germany,Male,36,6
15800412,Germany,Male,35,9
15597610,Spain,Male,41,6
15726634,France,Male,47,1
15670866,France,Male,31,2
15667462,Spain,Male,43,10
15662574,Spain,Male,37,1
15716926,France,Male,33,10
15603554,France,Female,45,0
15716800,France,Male,31,2
15679429,France,Male,38,0
15616122,India,Male,39,8
15742172,Germany,Male,32,9
15792305,Germany,Male,46,6
15636016,France,Female,34,3
15733138,India,Male,42,5
15669741,France,Male,38,7
15616954,France,Male,71,4
15729238,India,Male,48,1
15718242,Germany,Female,47,1
15682914,France,Male,34,2
15654274,France,Male,37,6
15691457,Spain,Male,36,2
15719649,France,Male,38,3
15778897,France,Female,28,1
15589437,France,Male,26,3
15682369,France,Male,47,6
15626507,France,Male,27,1
15571995,Germany,Female,33,1
15673333,Germany,Male,52,8
15748752,Germany,Male,33,1
15725302,Spain,Female,20,4
15722083,Spain,Male,39,8
15771442,France,Male,40,4
15803633,France,Female,46,1
15672185,France,Male,47,3
15806486,India,Female,48,0
15570895,France,Male,42,10
15614520,France,Female,37,8
15687492,India,Male,32,3
15675337,Germany,Female,34,5
15721047,India,Male,37,1
15589017,Germany,Male,55,4
15611186,France,Male,37,1
15617301,India,Male,36,9
15726046,India,Female,27,2
15585748,Germany,Female,28,9
15672826,France,Female,32,10
15595162,Spain,Female,35,8
15650026,France,Male,44,1
15745826,France,Male,37,3
15708610,Germany,Male,44,9
15624471,France,Male,37,6
15590097,Spain,Female,33,7
15689328,Germany,Male,48,9
15582154,France,Female,45,5
15734626,Spain,Female,36,1
15702806,Spain,Male,24,9
15620756,France,Male,49,6
15611331,France,Female,46,1
15576935,Spain,Male,43,2
15661275,Germany,Male,52,3
15814940,Spain,Female,33,9
15768471,Germany,Female,54,6
15697391,Spain,Female,34,3
15793346,France,Female,72,3
15608338,Spain,Female,55,9
15578546,Germany,Male,26,4
15656921,France,Male,31,4
15761340,France,Male,38,5
15591135,France,Male,38,2
15623219,France,Male,33,8
15655229,Germany,Female,35,7
15805884,France,Female,41,9
15668289,Spain,Male,32,2
15568562,India,Male,40,8
15773276,India,Male,63,4
15622801,France,Female,27,8
15779886,Spain,Male,24,7
15713673,France,Female,33,1
15783083,France,Male,27,9
15742824,Germany,Male,42,7
15621550,Spain,Female,50,1
15799480,France,Male,34,0
15625247,France,Male,34,1
15755241,France,Female,52,2
15575679,France,Male,24,7
15668235,France,Female,41,3
15683183,Germany,Female,45,6
15684592,Spain,Male,42,4
15591169,Germany,Female,49,4
15653455,France,Female,38,2
15732563,Germany,Male,33,7
15656471,France,Male,33,9
15598510,Germany,Male,27,4
15766427,Germany,Male,52,5
15785342,France,Male,25,9
15641595,Spain,Male,43,4
15798429,France,Male,29,8
15648136,India,Female,28,9
15812482,France,Male,27,3
15790810,France,Female,41,10
15687421,Spain,Male,67,9
15765643,France,Male,37,6
15654878,France,Male,29,7
15686835,Germany,Female,57,9
15768340,Germany,Female,19,3
15673599,Spain,Male,32,5
15689096,France,Male,47,0
15684294,France,Male,50,2
15615828,France,Male,34,8
15746012,Spain,Female,28,0
15615797,Germany,Male,59,5
15788494,France,Male,31,8
15793856,India,Female,36,3
15629545,Spain,Female,41,7
15661198,Germany,Male,34,2
15715117,France,Female,39,6
15701074,Germany,Male,35,8
15793046,France,Female,35,4
15623744,France,Male,34,8
15611329,Spain,Female,35,6
15740428,France,Female,38,1
15781534,Germany,Female,35,4
15618243,Spain,Female,43,1
15784161,Germany,Male,39,8
15700325,France,Female,24,8
15659064,India,Male,37,8
15658364,Germany,Female,40,1
15704340,France,Female,38,10
15793455,Spain,Female,55,6
15579777,France,Male,41,3
15632345,France,Female,35,4
15814468,Germany,Male,50,1
15754820,India,Male,35,8
15707505,Spain,Male,31,8
15699507,France,Male,25,7
15799600,India,Male,48,1
15794472,France,Female,27,3
15646632,India,Male,38,9
15676353,France,Male,35,8
15566312,Spain,Female,42,5
15570414,Spain,Male,41,4
15776743,India,Male,43,9
15674637,France,Male,68,3
15730418,France,Female,32,2
15739972,Germany,Female,45,9
15661591,Germany,Male,39,1
15675585,Germany,Female,25,0
15814750,Spain,Male,34,8
15593454,Spain,Female,40,4
15663421,India,Male,28,6
15576196,Spain,Female,48,5
15677324,Germany,Male,73,9
15568742,France,Female,41,9
15693764,Spain,Male,52,0
15714260,India,Female,38,2
15798200,France,Male,38,2
15656627,France,Male,34,5
15791111,France,Female,47,2
15638269,France,Male,67,2
15807473,India,Male,38,1
15708534,Spain,Female,64,5
15640686,France,Male,46,5
15588904,France,Male,33,9
15768763,France,Male,37,2
15770543,France,Male,37,7
15642162,India,Male,35,1
15714046,Spain,Male,33,3
15575060,France,Male,24,5
15812040,France,Male,36,6
15812073,France,Female,31,7
15706810,Germany,Female,32,1
15584090,India,Female,40,7
15810807,France,Female,43,9
15582033,Germany,Male,44,3
15687607,India,Female,30,9
15588406,Spain,Female,37,7
15784099,France,Female,38,5
15701352,Spain,Female,28,3
15789371,Germany,Female,41,4
15602845,Germany,Male,41,2
15707918,Germany,Female,36,0
15602812,Germany,Female,44,2
15675888,Spain,Female,33,9
15591822,India,Male,26,9
15738501,Germany,Male,48,9
15585907,Spain,Female,30,5
15579040,France,Female,38,10
15804211,France,Male,38,3
15736126,Germany,Male,55,0
15745399,Spain,Female,49,2
15760749,Spain,Male,41,7
15637118,France,Male,33,4
15657829,Germany,Male,30,8
15738497,Spain,Male,44,4
15690695,France,Female,33,9
15762351,Spain,Female,63,1
15791172,Germany,Male,21,1
15598982,Germany,Female,53,5
15734765,France,Male,20,4
15642912,France,Female,21,2
15769516,France,Female,42,9
15789379,France,Male,26,6
15695103,Spain,Male,37,6
15801924,Spain,Female,38,8
15767804,France,Male,44,6
15718039,Germany,Female,47,0
15579994,France,Male,23,8
15595037,France,Male,47,9
15600720,Spain,Male,41,8
15782608,France,Male,43,5
15566894,France,Male,38,3
15749123,Spain,Male,45,7
15668943,France,Male,37,2
15577423,Germany,Female,38,5
15623102,Spain,Male,38,6
15728012,Spain,Female,40,3
15683363,Spain,Male,39,1
15699335,Germany,Female,33,3
15574369,Spain,Male,53,5
15703167,France,Female,45,8
15754874,France,Male,26,4
15723216,Germany,Male,33,2
15725094,France,Female,38,4
15647974,France,Female,44,3
15583371,Spain,Male,38,1
15772559,France,Female,47,10
15711251,France,Male,38,1
15719212,France,Male,33,5
15764927,France,Male,92,3
15731412,India,Female,37,6
15719170,France,Female,30,1
15596011,Spain,Male,34,9
15614834,Spain,Female,31,3
15600510,Spain,Female,37,6
15625706,Germany,Male,45,2
15781409,France,Female,28,6
15722583,Spain,Female,29,6
15677243,India,Male,38,5
15815070,Germany,Female,44,5
15705899,India,Male,35,0
15701522,France,Female,29,9
15755978,France,Male,31,10
15722090,Spain,Male,51,6
15783526,France,Male,36,1
15632125,Germany,Male,45,5
15688395,India,Male,29,4
15666975,France,Male,36,4
15682211,France,Male,57,1
15637411,France,Male,38,1
15591512,Germany,Female,33,2
15606855,India,Male,26,6
