customer_id,credit_score,balance,products_number,credit_card,active_member,estimated_salary,churn
15688612,850,140956.99,1,0,0.0,100162.82,0
15694644,455,0.0,1,1,1.0,81250.79,0
15587174,726,0.0,2,1,1.0,91844.14,1
15579559,544,145241.63,1,1,1.0,80676.83,0
15775430,651,138008.06,2,1,0.0,129912.74,0
15623695,814,0.0,2,1,1.0,142029.17,0
15760849,537,0.0,2,1,1.0,137651.6,0
15813095,553,0.0,2,1,0.0,33877.29,0
15705281,800,0.0,1,1,1.0,78744.39,0
15812594,791,0.0,2,1,0.0,96734.46,0
15626322,699,127570.93,2,1,0.0,164756.81,0
15723105,756,0.0,1,1,1.0,164394.65,0
15588449,591,107812.67,1,0,1.0,162501.83,1
15794849,850,91560.58,2,0,0.0,10541.38,0
15620000,760,121303.77,2,1,1.0,59325.21,0
15799720,569,161546.68,2,0,1.0,178187.28,0
15711287,661,128415.45,1,1,0.0,142626.49,0
15613102,670,57530.06,1,1,1.0,100162.82,1
15621440,694,0.0,2,0,1.0,156858.2,0
15677146,728,142243.54,2,1,0.0,33074.51,0
15801169,764,138341.51,1,1,0.0,50072.94,1
15722425,639,0.0,2,1,0.0,111340.36,0
15682421,683,0.0,2,0,1.0,100496.84,1
15691910,663,0.0,3,1,0.0,101371.05,0
15721779,826,146466.46,2,0,0.0,180934.67,0
15579548,735,0.0,2,1,0.0,105152.17,0
15681075,682,250898.09,1,1,1.0,706.5,0
15607884,663,0.0,2,1,1.0,101168.9,0
15767757,562,250898.09,1,1,1.0,6795.61,0
15791550,696,87637.26,2,0,0.0,196111.35,0
15658589,850,94652.04,1,1,1.0,171960.76,0
15670822,719,114415.84,1,1,1.0,177497.4,0
15629744,804,250898.09,2,0,1.0,147995.96,0
15660768,604,84315.02,1,0,0.0,36209.1,0
15726310,782,0.0,2,1,0.0,143614.01,0
15641298,512,93955.83,2,1,0.0,14828.54,0
15625675,569,67087.69,1,1,1.0,154775.7,0
15713354,597,101528.61,1,1,0.0,100162.82,1
15633866,753,110824.52,1,1,1.0,57896.27,0
15704231,430,0.0,1,1,1.0,69759.91,0
15735400,756,179960.2,1,1,0.0,89938.08,0
15632826,493,134006.77,1,1,1.0,89578.32,0
15751022,777,121532.17,2,1,1.0,73464.88,0
15664737,779,250898.09,2,1,1.0,138542.87,0
15681126,702,0.0,1,1,1.0,100162.82,0
15738954,551,129717.3,2,0,1.0,100162.82,0
15662263,749,94762.16,2,1,1.0,42241.54,0
15621611,742,155196.17,1,0,1.0,121207.66,1
15783752,752,129514.99,1,1,1.0,100162.82,0
15709474,740,113386.36,2,1,1.0,65121.63,1
15701280,576,0.0,1,0,1.0,100162.82,1
15671104,637,172196.23,1,1,1.0,104769.96,0
15796434,724,97612.12,1,1,1.0,96498.14,0
15781505,685,104719.94,2,1,0.0,38691.34,0
15625819,625,0.0,1,1,0.0,164804.02,0
15753174,571,250898.09,3,1,0.0,104152.65,1
15654067,584,0.0,2,1,0.0,88866.92,0
15724719,550,139096.85,1,1,0.0,129890.94,0
15624695,662,140301.72,1,0,1.0,100162.82,0
15718216,803,0.0,1,1,0.0,72051.44,0
15586300,615,0.0,2,1,1.0,74580.8,0
15783349,481,111233.09,1,1,1.0,123995.15,0
15725767,701,0.0,2,1,0.0,38960.59,0
15791925,751,147737.63,1,0,1.0,94951.27,0
15793585,675,0.0,2,1,1.0,56642.97,0
15576641,733,125725.02,2,1,1.0,50783.1,0
15749519,822,128289.7,3,1,0.0,9149.96,1
15684960,559,0.0,1,1,0.0,21006.1,1
15591286,731,88826.07,1,1,1.0,33759.41,1
15668323,678,143443.61,1,1,0.0,196622.28,1
15608528,645,0.0,4,1,1.0,176353.87,1
15645184,701,0.0,2,1,1.0,176943.59,0
15702566,554,149134.46,1,1,1.0,177966.24,0
15660840,723,124119.54,1,1,0.0,162198.32,0
15750811,766,116822.7,1,0,0.0,197643.24,0
15733842,597,103219.47,1,1,0.0,60420.07,0
15581526,574,250898.09,2,0,0.0,70550.0,0
15662751,655,81954.6,1,1,1.0,100162.82,1
15684319,780,95196.26,1,1,0.0,126310.39,1
15702190,672,0.0,2,1,1.0,64515.5,0
15588517,717,0.0,2,1,1.0,158580.05,0
15801863,521,136555.01,2,1,1.0,100162.82,0
15584271,633,250898.09,1,1,1.0,137273.97,0
15700366,669,250898.09,1,1,1.0,171575.54,0
15804038,740,0.0,1,0,1.0,96528.0,1
15720820,462,69881.09,2,0,1.0,64421.02,0
15743759,619,0.0,2,1,1.0,158444.61,0
15749947,665,0.0,2,1,1.0,66548.58,0
15670496,655,0.0,2,0,0.0,108008.05,0
15746664,463,204223.03,1,1,0.0,128268.39,0
15745533,799,110314.21,2,1,0.0,37464.0,1
15761497,713,163760.82,1,0,1.0,157381.14,1
15628600,807,141069.18,3,1,1.0,194257.11,0
15627002,728,115934.74,1,1,1.0,139059.05,0
15614635,582,151457.88,1,0,1.0,40893.61,0
15731281,704,154206.07,2,1,1.0,40261.49,0
15814022,714,89928.99,1,1,0.0,46203.31,0
15659194,628,89182.09,1,1,1.0,13126.9,0
15745030,809,79706.25,2,1,0.0,165675.01,0
15691817,547,0.0,3,0,0.0,5459.07,1
15707488,560,0.0,2,1,0.0,131919.48,0
15784700,811,117799.28,1,1,1.0,100162.82,0
15710397,584,0.0,2,1,0.0,147600.54,0
15687648,691,0.0,2,0,0.0,92865.41,0
15732281,680,146422.22,1,1,0.0,67142.97,1
15607230,588,150186.22,2,1,1.0,65611.01,0
15567630,721,100275.88,1,1,0.0,138564.48,1
15587507,850,0.0,1,1,0.0,187391.02,1
15733904,529,147493.89,1,1,0.0,33656.35,0
15709511,622,0.0,2,1,0.0,100618.17,0
15579616,683,0.0,2,0,1.0,198134.9,0
15694852,575,121823.4,2,1,1.0,50368.87,0
15589924,577,0.0,2,1,1.0,108787.0,0
15799300,510,113688.63,1,1,0.0,33099.41,1
15731330,652,100471.34,1,1,1.0,124550.88,0
15694129,569,250898.09,1,1,0.0,5159.21,1
15620372,687,0.0,2,0,0.0,48228.1,0
15744622,822,116358.0,1,1,0.0,108798.36,0
15799815,656,163549.63,1,0,1.0,21085.12,0
15759250,745,99183.9,1,1,1.0,28922.25,0
15732643,386,131955.07,1,1,1.0,62514.65,1
15690540,684,134177.06,1,0,0.0,100162.82,0
15803078,635,250898.09,2,1,0.0,90605.05,0
15652180,582,0.0,2,1,1.0,100162.82,0
15741195,613,0.0,1,1,1.0,176903.35,0
15743490,795,94348.94,1,1,0.0,29239.29,1
15575510,659,155584.21,1,0,1.0,153662.88,0
15732610,745,250898.09,2,1,0.0,154389.18,0
15602909,604,0.0,2,1,1.0,166224.39,0
15734058,509,170661.47,1,1,1.0,21646.2,0
15801788,706,185544.36,1,1,0.0,171037.63,0
15702462,619,52831.13,1,1,1.0,112649.22,1
15683416,572,97750.07,3,1,1.0,193014.26,1
15794187,695,114007.5,2,1,0.0,118120.88,0
15792989,543,104308.77,1,1,1.0,25650.04,0
15613734,640,84719.13,2,1,1.0,113048.79,0
15606177,672,250898.09,2,1,0.0,87372.49,0
15636700,701,140236.98,1,0,1.0,146651.99,0
15645766,634,0.0,2,1,1.0,8227.91,0
15671345,531,75302.85,2,0,0.0,57034.35,0
15652469,699,0.0,2,1,0.0,93003.21,0
15749638,605,250898.09,1,1,1.0,165574.54,1
15728706,534,0.0,1,1,0.0,13566.48,1
15735439,449,113693.0,1,0,0.0,82796.29,0
15778696,684,174180.39,1,1,0.0,119830.08,0
15624744,622,115766.26,1,0,0.0,100162.82,1
15584338,714,0.0,2,1,0.0,62762.12,0
15726178,712,0.0,2,1,0.0,183235.33,0
15794939,783,121215.9,2,1,0.0,105206.48,0
15788068,743,144677.19,3,1,0.0,22512.44,1
15572956,683,115350.63,1,1,1.0,122305.91,0
15780386,654,105683.63,1,1,0.0,173617.09,0
15791114,700,135179.49,1,1,0.0,160670.37,0
15708046,744,250898.09,1,1,0.0,158958.9,0
15719779,645,157404.02,2,1,0.0,93073.04,0
15591550,525,77910.23,1,1,0.0,67238.01,0
15639368,732,110942.9,1,0,0.0,172576.56,0
15699830,721,0.0,2,1,1.0,122580.48,0
15569264,622,179305.09,1,1,1.0,149043.78,0
15595158,654,150593.59,2,1,1.0,105218.45,0
15599126,529,123815.86,1,1,1.0,78463.99,1
15650575,720,0.0,2,1,1.0,160849.43,1
15641490,850,69385.17,2,1,0.0,87834.24,0
15680234,667,138032.15,1,1,0.0,166317.71,0
15592230,620,0.0,2,1,1.0,100162.82,0
15626212,616,0.0,1,1,1.0,166984.44,0
15700627,637,250898.09,1,1,0.0,166996.46,1
15782641,710,119670.18,1,1,0.0,188022.44,0
15784445,717,250898.09,1,0,0.0,194467.23,0
15813681,786,120135.55,2,1,1.0,125449.47,0
15596649,651,0.0,1,1,0.0,137452.57,0
15700460,530,120905.03,1,0,1.0,123475.88,1
15724076,815,0.0,3,0,0.0,38941.44,1
15784000,715,102277.52,1,0,0.0,177852.57,1
15733966,496,125292.53,1,1,1.0,100162.82,1
15612667,680,250898.09,1,1,0.0,136377.21,0
15654025,646,101629.3,1,0,0.0,130541.1,0
15589431,807,171937.27,1,1,1.0,65636.92,0
15578238,727,0.0,2,1,0.0,100162.82,0
15566269,787,0.0,2,1,0.0,47307.9,0
15639217,806,0.0,2,0,0.0,100809.99,0
15688644,603,250898.09,1,1,0.0,109145.2,0
15662426,649,0.0,1,0,0.0,91167.19,1
15720511,547,151191.31,1,1,0.0,175295.89,1
15567246,684,102630.13,2,1,1.0,127433.47,0
15647965,477,114023.64,2,1,1.0,71167.17,1
15679048,558,124227.14,1,1,1.0,100162.82,0
15675749,695,0.0,2,1,0.0,141756.32,0
15782181,592,80285.16,1,1,0.0,72678.75,1
15795738,789,175477.15,1,1,1.0,100162.82,0
15773751,597,132144.35,1,1,0.0,158086.33,0
15655436,839,136911.07,1,1,1.0,100162.82,1
15691396,405,133299.67,2,1,1.0,72950.14,0
15796958,658,0.0,2,1,0.0,48378.4,0
15801832,684,117691.0,1,1,1.0,23135.65,1
15661349,633,0.0,2,1,0.0,65675.47,0
15719265,589,0.0,2,1,0.0,170676.67,0
15779985,750,133199.71,2,1,1.0,27366.77,0
15663410,771,135506.58,3,1,1.0,152479.64,1
15704144,812,127154.14,2,0,1.0,105383.49,0
15774104,539,0.0,2,1,1.0,48189.94,0
15812230,670,49508.79,3,1,1.0,100324.01,0
15742848,673,0.0,1,1,1.0,65657.29,0
15745326,538,75051.49,1,0,0.0,17682.02,1
15674541,575,123925.23,1,0,0.0,111342.66,1
15728564,682,0.0,2,0,1.0,134158.09,1
15580701,712,153819.58,1,1,0.0,100162.82,1
15688973,598,0.0,2,1,1.0,83103.46,0
15709412,776,0.0,2,0,0.0,63908.86,0
15607753,606,70417.79,1,0,1.0,100162.82,0
15705352,686,111484.88,1,1,1.0,76076.2,0
15602500,850,146343.98,1,0,1.0,103902.11,0
15672437,642,160541.0,2,1,1.0,142223.94,0
15720968,606,130274.26,2,1,0.0,147533.09,0
15730796,627,98993.02,1,1,1.0,169156.64,0
15768219,850,0.0,2,1,0.0,141242.57,0
15663883,850,141827.33,2,1,1.0,149458.73,0
15589296,724,110054.45,1,1,0.0,86950.72,0
15586425,579,0.0,2,1,0.0,176925.69,0
15679813,727,0.0,1,1,0.0,100162.82,0
15681410,813,98088.09,1,0,1.0,26687.22,1
15668283,642,118317.27,4,0,0.0,78702.98,1
15624072,669,0.0,2,1,0.0,176163.74,0
15669664,574,99774.5,1,0,0.0,4896.11,1
15682728,774,0.0,2,0,0.0,114899.13,0
15573851,735,0.0,3,0,0.0,92220.12,1
15733661,639,133806.54,2,1,0.0,6251.3,0
15710012,738,0.0,2,1,0.0,43018.82,1
15763327,835,124993.29,2,1,1.0,27548.06,0
15668853,637,157622.58,1,1,1.0,120454.2,0
15639303,589,126111.61,1,0,0.0,133961.19,0
15691011,591,161651.37,2,1,1.0,131753.97,0
15638513,723,142856.95,2,0,0.0,38019.74,0
15648933,831,111100.98,1,1,1.0,28144.07,1
15628904,733,102918.38,1,1,1.0,45959.86,0
15644788,731,250898.09,2,1,0.0,189528.72,0
15598161,654,0.0,2,1,0.0,170481.98,0
15745624,828,0.0,2,1,0.0,100162.82,0
15733169,590,125265.61,1,1,1.0,161253.08,0
15801417,657,82500.28,1,1,1.0,115260.72,0
15592707,531,175754.87,2,1,1.0,60721.4,0
15593954,516,109387.33,1,0,0.0,121365.45,0
15714431,561,100443.36,2,0,1.0,100162.82,0
15638257,682,83102.72,2,1,1.0,54132.93,0
15690939,575,250898.09,1,1,0.0,10666.05,0
15723613,623,0.0,2,1,0.0,41227.67,0
15813640,642,250898.09,2,1,0.0,10712.82,0
15707322,779,250898.09,1,0,0.0,98912.69,1
15588918,671,0.0,2,1,0.0,197202.48,0
15600357,495,140197.71,2,1,0.0,150720.39,0
15747014,850,105245.34,1,0,1.0,74780.13,0
15809830,630,0.0,2,0,1.0,79377.45,0
15662245,588,0.0,2,1,1.0,8763.87,0
15651075,562,142296.13,1,0,1.0,177112.7,0
15594456,740,99097.33,1,1,1.0,85016.64,1
15583462,695,171069.39,2,1,1.0,100162.82,0
15757661,589,0.0,2,0,0.0,95985.64,0
15729117,607,102523.88,1,1,1.0,166792.71,0
15749671,794,0.0,2,1,1.0,100162.82,0
15566253,580,143391.07,1,0,0.0,146891.07,1
15595153,644,106022.73,2,0,0.0,148727.42,0
15698572,636,0.0,1,1,0.0,100162.82,0
15674149,599,128960.21,2,1,1.0,100162.82,0
15623082,507,0.0,2,1,0.0,97633.93,0
15797905,682,250898.09,2,1,0.0,65069.03,0
15746028,714,0.0,2,1,0.0,166335.0,0
15582951,696,126442.59,1,1,0.0,100162.82,0
15616471,599,0.0,1,1,1.0,175235.99,0
15641575,577,127261.35,1,1,0.0,56185.05,0
15638803,733,0.0,2,1,0.0,100162.82,0
15808283,647,0.0,1,1,0.0,152323.04,0
15811200,831,0.0,2,0,0.0,165840.94,0
15733476,543,73481.05,1,1,1.0,176692.65,0
15633274,679,160515.37,1,1,0.0,121904.14,0
15582168,713,149525.34,2,1,0.0,123663.63,0
15807269,690,166522.78,1,0,0.0,119644.59,1
15602979,751,135536.5,1,1,0.0,66825.33,0
15660417,613,120481.69,1,0,0.0,94875.03,1
15590199,701,103421.32,1,0,1.0,100162.82,0
15641794,698,135658.73,2,0,1.0,39755.0,0
15779174,451,250898.09,2,1,1.0,180142.42,0
15785547,665,191402.82,2,1,0.0,100162.82,0
15795124,726,94504.35,1,0,1.0,5078.9,0
15718912,608,126147.84,1,0,1.0,100162.82,1
15592028,549,0.0,1,1,1.0,100162.82,0
15580227,803,0.0,2,1,0.0,115676.61,0
15657830,663,87624.03,2,1,0.0,149401.33,0
15798256,558,153697.53,2,0,0.0,89891.4,1
15643819,714,0.0,2,0,0.0,82500.84,0
15754301,704,0.0,1,1,0.0,6416.92,0
15726855,805,116585.97,1,1,0.0,189428.75,1
15755225,659,134464.58,2,1,0.0,178833.34,0
15725221,738,83008.31,1,1,1.0,42766.03,0
15789055,635,113635.16,1,1,0.0,90883.12,0
15617507,530,0.0,2,1,0.0,80619.09,0
15668894,661,122552.48,2,0,1.0,100162.82,0
15589563,531,118899.45,2,0,0.0,41409.36,0
15693162,694,250898.09,1,0,0.0,112317.89,0
15750099,731,0.0,1,0,0.0,152128.36,0
15795540,556,134208.22,1,0,1.0,177670.57,0
15794941,647,250898.09,3,1,0.0,189159.97,0
15611848,850,137714.25,1,0,1.0,159403.68,0
15581237,573,160777.9,1,1,1.0,149536.15,0
15738150,591,0.0,2,1,1.0,155492.87,0
15678571,723,0.0,2,0,0.0,24847.02,0
15736124,617,102585.88,2,1,1.0,100162.82,0
15623202,704,102556.18,2,1,0.0,171971.25,1
15804201,457,126772.57,1,0,1.0,126106.4,0
15596863,787,158373.23,1,1,1.0,100162.82,0
15696277,651,0.0,2,1,0.0,138113.71,0
15748608,612,141927.1,1,1,1.0,43018.98,0
15723864,828,109876.82,2,1,0.0,83611.45,1
15802390,724,0.0,2,1,1.0,118863.38,0
15774336,648,111369.79,2,1,1.0,91947.74,0
15648766,569,116969.35,1,0,0.0,94488.82,0
15659094,765,136729.51,2,0,0.0,100162.82,0
15606397,577,152086.15,1,0,1.0,44719.5,1
15642619,603,0.0,2,1,0.0,100162.82,0
15666032,568,127289.28,1,0,0.0,100162.82,0
15595842,748,119852.01,1,0,0.0,73853.94,1
15753837,573,250898.09,2,1,1.0,196517.43,0
15783882,771,0.0,2,0,1.0,92914.67,0
15799790,763,0.0,1,1,1.0,31372.91,0
15628155,410,117183.74,1,1,0.0,109733.73,0
15703778,728,129907.63,1,0,1.0,36083.96,0
15722322,655,250898.09,2,0,1.0,188435.38,0
15639278,580,145387.32,2,1,1.0,169963.2,1
15568487,712,124616.23,1,1,1.0,69320.97,0
15682084,680,0.0,2,1,0.0,36145.53,0
15642821,383,95808.19,1,0,0.0,137702.01,1
15601387,721,250898.09,2,1,0.0,71594.26,0
15642515,620,0.0,2,0,1.0,65565.92,0
15710421,774,117152.3,1,0,0.0,101828.39,0
15726774,563,250898.09,1,0,0.0,39546.32,0
15649078,850,111837.78,2,1,1.0,110805.79,0
15641877,681,97023.21,1,1,1.0,2168.13,0
15796496,631,137687.72,1,1,0.0,190067.12,0
15815690,614,113348.5,1,1,1.0,100162.82,0
15631739,704,122109.78,1,1,1.0,127654.37,0
15625584,786,120452.4,2,0,0.0,79602.86,0
15802466,534,0.0,2,1,1.0,80619.17,0
15697028,590,250898.09,2,0,1.0,160346.3,0
15575759,583,54428.37,1,1,0.0,109638.78,1
15567442,656,0.0,2,1,1.0,1276.87,0
15746805,597,0.0,2,1,0.0,49374.82,0
15636330,588,143279.58,2,1,0.0,31580.8,1
15714970,667,103846.65,1,1,0.0,20560.69,0
15653784,627,125190.86,1,0,1.0,84584.69,0
15693543,708,0.0,2,0,1.0,15246.83,0
15773283,641,38340.02,1,1,0.0,32607.77,1
15742534,527,250898.09,2,1,1.0,155846.69,0
15569878,592,96651.03,1,1,1.0,100162.82,0
15729454,465,0.0,2,1,0.0,177668.55,0
15578375,628,0.0,2,0,0.0,134441.6,0
15785559,678,133237.21,1,1,0.0,100162.82,1
15649414,570,142105.35,1,1,1.0,45214.04,0
15701605,815,166115.42,1,1,0.0,67208.3,0
15686696,817,81070.34,2,1,0.0,80985.88,0
15625586,717,0.0,1,1,1.0,167573.06,0
15654975,641,123835.52,2,0,1.0,160110.65,0
15782993,624,123401.43,2,1,1.0,127825.25,0
15774382,579,169377.31,1,1,1.0,123535.05,0
15689602,698,130015.24,1,1,1.0,41595.3,0
15756155,645,0.0,2,0,1.0,97628.08,0
15812647,691,133936.04,2,1,0.0,91359.79,0
15736043,638,250898.09,1,1,0.0,97755.29,0
15696744,705,119794.67,1,0,0.0,182528.44,0
15602572,720,0.0,2,1,1.0,142956.48,0
15674765,553,0.0,1,1,0.0,10789.3,0
15678725,658,250898.09,2,0,1.0,130461.09,0
15694444,648,157138.99,3,1,0.0,190994.48,1
15795878,636,250898.09,2,1,1.0,159463.8,0
15735346,527,136733.24,1,1,1.0,57589.29,0
15687094,717,250898.09,2,0,0.0,40437.67,0
15790067,614,151914.93,1,0,0.0,100162.82,0
15605742,737,80090.93,1,1,0.0,39920.0,1
15566740,587,83739.32,1,0,1.0,148798.45,0
15664897,682,181166.44,1,1,1.0,63737.19,1
15585777,710,130588.82,1,1,0.0,154997.64,0
15650864,507,0.0,2,1,0.0,34777.23,0
15806709,609,94126.67,1,0,0.0,93718.16,0
15633818,786,0.0,2,1,0.0,133112.41,0
15713845,688,250898.09,1,1,0.0,175479.92,1
15639662,710,0.0,2,1,0.0,96.27,0
15567013,779,0.0,2,1,0.0,30804.68,0
15777784,733,168165.84,1,0,1.0,197193.49,0
15800251,583,72835.56,2,1,0.0,96792.15,0
15651315,627,0.0,2,1,0.0,132719.8,0
15651450,666,123212.08,2,1,0.0,100162.82,0
15784218,620,0.0,2,1,1.0,38015.34,0
15572398,614,0.0,2,1,1.0,164018.98,0
15707962,606,119501.88,2,1,0.0,46774.94,0
15705663,700,144550.83,2,1,1.0,189664.43,0
15645355,677,126729.41,1,1,1.0,26106.39,1
15729557,850,119984.07,1,1,0.0,191535.11,1
15631436,564,0.0,1,1,0.0,158937.55,0
15583073,771,0.0,1,1,1.0,100162.82,1
15614361,620,121490.05,1,1,1.0,29296.74,0
15724684,610,250898.09,1,1,0.0,54394.28,0
15700083,609,139443.75,2,1,0.0,9234.06,0
15636541,683,144961.97,1,0,0.0,100162.82,0
15796015,633,126041.02,1,0,0.0,11796.89,0
15787222,676,69459.05,2,1,1.0,128461.29,0
15594270,693,198338.77,2,1,1.0,14278.18,0
15701524,709,0.0,2,1,0.0,46811.77,0
15645847,569,109196.66,3,1,0.0,100162.82,1
15708867,684,134168.5,3,1,0.0,3966.5,1
15613140,565,0.0,1,1,1.0,63173.64,0
15628893,681,0.0,1,1,0.0,66367.33,0
15764073,503,0.0,2,1,1.0,16274.67,0
15782879,656,0.0,2,1,1.0,180553.48,0
15635964,566,120100.41,1,1,0.0,107563.16,1
15726087,592,0.0,1,1,1.0,100941.57,0
15726313,687,0.0,2,1,0.0,100162.82,0
15578073,686,0.0,2,0,0.0,142331.85,0
15786249,616,0.0,2,1,0.0,199099.51,0
15812850,494,0.0,2,1,0.0,85890.16,0
15596972,534,0.0,1,0,0.0,143938.27,0
15620579,695,0.0,2,0,1.0,131644.41,0
15768270,579,0.0,2,1,0.0,112395.98,0
15656597,432,135559.8,2,1,1.0,71856.3,0
15699446,816,250898.09,2,1,1.0,35770.84,0
15615004,730,0.0,2,1,1.0,124364.63,0
15704771,593,133489.12,2,1,1.0,78101.29,0
15588372,715,105489.31,1,0,0.0,100162.82,1
15681439,775,250898.09,2,1,0.0,14073.11,0
15607509,539,0.0,2,1,0.0,47388.41,0
15670343,576,0.0,2,0,0.0,72306.07,0
15597968,617,0.0,1,1,0.0,184839.7,1
15658432,688,0.0,1,1,1.0,47886.44,0
15616431,608,0.0,1,0,1.0,100162.82,0
15796957,597,0.0,3,0,0.0,73181.39,1
15815552,670,112333.63,1,1,1.0,65706.86,0
15631871,616,116936.81,1,1,1.0,104379.36,0
15635870,579,250898.09,1,0,1.0,192146.63,1
15596713,786,165896.22,2,1,1.0,66977.68,0
15684211,704,153656.85,1,1,0.0,158742.81,0
15760521,796,94164.0,1,1,1.0,100162.82,0
15608408,598,0.0,2,1,0.0,159130.32,0
15804721,602,191808.73,1,0,0.0,97640.2,0
15730272,619,152199.33,1,1,1.0,86022.09,0
15741988,492,125396.24,1,1,0.0,10014.72,1
15771728,641,104405.54,3,1,0.0,17384.21,0
15605113,518,133801.49,1,1,1.0,143315.57,0
15661945,623,0.0,3,1,0.0,31669.18,0
15783816,733,0.0,2,0,0.0,12761.16,0
15721207,625,100047.33,1,1,0.0,93429.95,0
15764072,759,109848.6,1,1,1.0,42012.55,0
15689412,604,127849.38,1,1,0.0,15798.7,0
15798385,512,0.0,2,1,1.0,56408.14,0
15775339,520,95947.76,1,1,0.0,4696.44,0
15585256,805,0.0,2,1,1.0,25042.1,0
15797329,626,137638.69,1,1,0.0,130442.08,1
15780220,656,0.0,1,1,1.0,136521.82,0
15648951,785,0.0,2,1,0.0,199108.88,0
15752409,553,0.0,2,0,0.0,124596.63,0
15807524,569,0.0,2,0,0.0,134394.78,0
15766649,670,250898.09,1,0,0.0,144275.39,0
15696812,586,250898.09,2,1,1.0,123410.23,0
15581295,617,0.0,1,1,0.0,143298.06,0
15663234,508,143262.04,1,1,1.0,129562.74,0
15741417,624,119656.45,2,1,1.0,4595.05,0
15695174,654,132954.64,1,1,0.0,146715.07,0
15665168,681,250898.09,2,1,1.0,163558.36,0
15601503,578,0.0,2,0,0.0,6947.09,0
15706131,621,83061.26,2,1,0.0,9170.54,0
15782758,632,147650.68,1,1,1.0,100162.82,0
15591091,644,73348.56,1,1,0.0,157166.79,1
15715877,821,0.0,2,1,0.0,46072.52,0
15756918,754,0.0,2,0,0.0,3524.69,0
15746662,568,116320.68,1,0,0.0,45563.94,0
15626679,584,0.0,2,0,1.0,59103.13,0
15793343,549,0.0,2,1,1.0,189558.44,0
15576774,729,0.0,2,0,0.0,45779.9,0
15801316,523,66250.71,1,1,1.0,21859.06,0
15800514,477,95675.62,2,0,0.0,162699.7,1
15662232,675,92616.64,2,1,0.0,8567.18,0
15737778,782,250898.09,1,1,0.0,132943.88,0
15782096,616,0.0,1,1,1.0,12916.32,1
15783522,738,100565.94,1,1,1.0,100162.82,0
15785373,717,190305.78,1,1,0.0,99347.8,1
15756272,526,118536.4,1,1,0.0,40980.87,1
15615245,660,127649.64,1,1,1.0,40368.65,0
15600174,525,165358.77,1,0,0.0,100162.82,0
15752956,629,250898.09,2,1,1.0,88842.8,0
15644882,616,78249.53,1,1,0.0,136934.91,0
15766272,521,250898.09,1,1,1.0,109356.53,0
15800620,691,0.0,2,0,0.0,199635.93,0
15569764,687,154007.21,1,1,0.0,158408.23,0
15747458,677,133214.88,2,1,1.0,95936.84,0
15573171,695,146202.93,1,1,1.0,126688.83,1
15736769,663,250898.09,2,1,0.0,150850.29,0
15763381,496,90963.49,1,0,1.0,27802.0,0
15814430,747,0.0,1,1,0.0,32430.94,1
15638607,546,0.0,1,1,0.0,137332.37,1
15737133,706,114386.85,1,1,1.0,28601.68,0
15613945,472,0.0,2,1,0.0,108411.66,0
15659937,703,0.0,2,0,1.0,122518.5,0
15765287,850,0.0,2,1,0.0,9015.07,0
15661723,667,137260.78,1,0,1.0,94433.08,1
15766064,559,111060.05,2,1,0.0,110371.84,0
15649616,636,124447.73,1,1,1.0,141364.62,1
15719017,672,0.0,2,1,1.0,16245.25,0
15720919,667,250898.09,1,0,1.0,108348.94,1
15706706,648,250898.09,2,0,1.0,171668.2,0
15709653,497,0.0,2,1,0.0,67364.42,0
15805104,743,0.0,2,0,1.0,107867.38,0
15622442,619,0.0,2,1,0.0,194310.1,0
15572801,639,139393.19,2,0,0.0,100162.82,0
15767598,540,0.0,2,0,0.0,197588.32,0
15757897,766,104258.8,1,1,1.0,428.23,0
15568104,749,0.0,2,0,1.0,34948.77,0
15763414,655,113447.01,1,1,0.0,82084.3,0
15732265,630,250898.09,2,1,0.0,64804.59,0
15621974,778,111063.73,2,1,0.0,100162.82,0
15803947,757,161378.02,1,0,0.0,71926.28,1
15720706,529,82766.43,1,1,1.0,122925.44,0
15759290,620,250898.09,2,1,0.0,13133.88,0
15651664,615,104267.7,1,1,0.0,62845.64,1
15795132,735,91718.8,1,0,0.0,28411.23,0
15811565,705,63488.7,1,0,0.0,28640.92,1
15713774,644,12459.19,1,0,0.0,156787.34,1
15691840,505,159863.9,2,0,1.0,125307.87,0
15682021,471,104592.55,2,1,0.0,131736.23,0
15612931,722,132088.59,1,1,0.0,100162.82,0
15676707,577,0.0,2,1,0.0,91366.42,0
15601383,744,120654.68,1,1,0.0,82290.81,0
15662662,573,0.0,2,1,0.0,66190.21,0
15752694,653,83772.95,1,0,1.0,100162.82,0
15590683,660,172325.67,1,0,1.0,100162.82,0
15773591,787,117685.31,2,1,1.0,100162.82,0
15723620,617,0.0,2,0,1.0,14496.67,0
15671779,567,250898.09,2,0,0.0,168521.72,0
15672966,682,0.0,2,1,1.0,103318.44,0
15624667,684,135871.5,1,1,1.0,87219.41,0
15812888,447,250898.09,4,1,1.0,197490.39,1
15724154,625,128504.76,1,1,0.0,126812.63,1
15749540,585,0.0,2,1,0.0,94283.09,0
15621063,516,56228.25,1,1,0.0,46857.52,0
15661626,732,98792.4,1,1,0.0,81491.7,1
15698703,628,181768.32,2,1,1.0,129107.97,0
15801431,682,101198.01,1,1,1.0,49732.9,0
15649451,746,0.0,2,0,1.0,88728.47,0
15626156,655,0.0,2,1,0.0,86981.45,0
